CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
14942,MRS.,WHITNEY,MADAN,1966-02-13,S,F,whitney6@adventure-works.com,30000.0,1.0,Bachelors,Clerical,N
14946,MR.,FREDERICK,VANCE,1965-09-04,S,M,frederick3@adventure-works.com,20000.0,2.0,High School,Manual,Y
14956,MRS.,KRISTA,ROMERO,1963-04-11,S,F,krista10@adventure-works.com,20000.0,4.0,High School,Manual,Y
14978,MR.,JAMIE,ORTEGA,1978-04-01,S,M,jamie44@adventure-works.com,30000.0,4.0,Partial College,Clerical,Y
14980,,MICHELE,GARCIA,1978-09-03,S,,michele28@adventure-works.com,30000.0,4.0,Partial College,Clerical,Y
15018,MRS.,FELICIA,MARTIN,1951-10-24,M,F,felicia0@adventure-works.com,30000.0,3.0,High School,Skilled Manual,N
15074,MRS.,ELIZABETH,PERRY,1920-02-26,M,F,elizabeth37@adventure-works.com,10000.0,3.0,Bachelors,Clerical,N
15076,MS.,SHEILA,RAMOS,1969-06-20,M,F,sheila16@adventure-works.com,20000.0,0.0,Partial College,Manual,N
15088,MS.,COLLEEN,CAI,1969-03-09,S,F,colleen22@adventure-works.com,50000.0,0.0,Graduate Degree,Skilled Manual,Y
15137,MR.,LUKE,FOSTER,1972-08-13,M,M,luke5@adventure-works.com,100000.0,0.0,High School,Management,Y
15154,MR.,JOE,HERNANDEZ,1971-09-07,M,M,joe27@adventure-works.com,130000.0,0.0,Partial High School,Management,Y
15160,MRS.,CANDACE,VAN,1942-01-20,M,F,candace3@adventure-works.com,80000.0,5.0,Bachelors,Management,Y
15177,MR.,JORGE,LU,1973-08-19,S,M,jorge13@adventure-works.com,70000.0,0.0,Partial College,Professional,N
15196,MR.,ISAIAH,REED,1966-06-26,S,M,isaiah20@adventure-works.com,120000.0,2.0,Bachelors,Management,Y
15204,MRS.,DEANNA,GONZALEZ,1967-07-22,M,F,deanna22@adventure-works.com,90000.0,4.0,Bachelors,Professional,Y
15235,MRS.,KARI,LOPEZ,1960-06-25,M,F,kari17@adventure-works.com,60000.0,3.0,Partial College,Skilled Manual,Y
15249,MS.,ABIGAIL,ANDERSON,1980-02-12,S,F,abigail52@adventure-works.com,30000.0,0.0,High School,Skilled Manual,N
15269,MS.,CHLOE,KING,1976-05-20,M,F,chloe17@adventure-works.com,40000.0,0.0,High School,Skilled Manual,Y
15289,MRS.,KATELYN,GRAY,1972-02-14,M,F,katelyn4@adventure-works.com,40000.0,1.0,Graduate Degree,Skilled Manual,Y
15291,MRS.,JULIA,ALEXANDER,1971-10-23,S,F,julia85@adventure-works.com,60000.0,1.0,Graduate Degree,Skilled Manual,Y
15304,MRS.,MIRANDA,POWELL,1944-11-23,M,F,miranda8@adventure-works.com,70000.0,5.0,Bachelors,Management,Y
15313,MR.,GARRETT,MORRIS,1946-10-28,M,M,garrett23@adventure-works.com,60000.0,4.0,Bachelors,Management,Y
15315,MRS.,KATHERINE,BENNETT,1946-10-17,M,F,katherine26@adventure-works.com,70000.0,4.0,Bachelors,Management,N
15325,MR.,ELIJAH,HAYES,1948-05-20,M,M,elijah24@adventure-works.com,60000.0,2.0,Partial College,Professional,Y
15368,MRS.,BRANDI,MARTIN,1964-02-08,M,F,brandi0@adventure-works.com,110000.0,3.0,Bachelors,Management,Y
15407,MRS.,JULIA,LEE,1953-09-06,S,F,julia43@adventure-works.com,70000.0,3.0,Graduate Degree,Management,Y
15411,MR.,JAY,CHANDRA,1937-11-07,S,M,jay8@adventure-works.com,70000.0,4.0,Graduate Degree,Management,Y
15413,MR.,DONALD,PRASAD,1937-09-04,M,M,donald11@adventure-works.com,130000.0,2.0,Bachelors,Management,Y
15418,MR.,ANGEL,KELLY,1968-10-05,S,M,angel1@adventure-works.com,90000.0,4.0,Bachelors,Management,N
15419,MR.,CARLOS,BAKER,1968-01-17,S,M,carlos35@adventure-works.com,100000.0,2.0,Bachelors,Management,Y
15462,MR.,TONY,CHANDE,1943-08-27,M,M,tony17@adventure-works.com,10000.0,3.0,Partial College,Manual,Y
15484,MR.,SAMUEL,HENDERSON,1971-06-20,M,M,samuel3@adventure-works.com,80000.0,1.0,Graduate Degree,Professional,Y
15517,MR.,THOMAS,EDWARDS,1969-01-22,S,M,thomas38@adventure-works.com,80000.0,3.0,Graduate Degree,Professional,Y
15578,MRS.,DIANE,GILL,1970-08-20,M,F,diane18@adventure-works.com,80000.0,4.0,Graduate Degree,Management,Y
15623,MRS.,MOLLY,MADAN,1972-10-11,M,F,molly7@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y
15653,MR.,GERALD,MADAN,1961-06-07,S,M,gerald37@adventure-works.com,30000.0,3.0,Graduate Degree,Clerical,Y
15675,MR.,JAY,ALONSO,1969-10-16,M,M,jay37@adventure-works.com,40000.0,0.0,Graduate Degree,Clerical,Y
15692,MR.,RYAN,GARCIA,1954-04-14,M,M,ryan52@adventure-works.com,90000.0,3.0,High School,Professional,Y
15696,MR.,DAMIEN,SUN,1953-06-05,M,M,damien10@adventure-works.com,100000.0,3.0,Bachelors,Management,Y
15773,MR.,DYLAN,JENKINS,1957-10-03,M,M,dylan5@adventure-works.com,70000.0,2.0,Partial High School,Skilled Manual,N
15845,MS.,MACKENZIE,CARTER,1968-12-18,M,F,mackenzie32@adventure-works.com,80000.0,0.0,Bachelors,Management,N
15858,MR.,JONATHAN,PARKER,1959-06-15,M,M,jonathan37@adventure-works.com,60000.0,4.0,Graduate Degree,Skilled Manual,N
15860,MR.,JOE,MORENO,1972-10-20,S,M,joe30@adventure-works.com,40000.0,4.0,Partial College,Clerical,Y
15881,MRS.,DESTINY,WILLIAMS,1945-08-20,M,F,destiny2@adventure-works.com,60000.0,4.0,Bachelors,Management,Y
15890,MR.,JAMES,RUSSELL,1947-02-27,S,M,james35@adventure-works.com,60000.0,2.0,Bachelors,Management,Y
15891,MR.,JORDAN,LOPEZ,1947-06-11,M,M,jordan66@adventure-works.com,70000.0,4.0,Bachelors,Management,N
15936,MRS.,ABIGAIL,JOHNSON,1933-07-15,M,F,abigail48@adventure-works.com,90000.0,4.0,Bachelors,Management,Y
15948,MRS.,ANGELA,HUGHES,1964-11-20,S,F,angela14@adventure-works.com,130000.0,2.0,Bachelors,Management,N
16013,MR.,XAVIER,WILLIAMS,1968-07-21,S,M,xavier2@adventure-works.com,90000.0,4.0,Partial College,Skilled Manual,N
16034,MRS.,PAMELA,SURI,1962-12-11,M,F,pamela3@adventure-works.com,10000.0,1.0,Graduate Degree,Manual,Y
16039,MR.,STEVE,YANG,1961-05-06,M,M,steve9@adventure-works.com,10000.0,1.0,Bachelors,Manual,Y
16041,MR.,PEDRO,RAMAN,1961-05-08,S,M,pedro12@adventure-works.com,20000.0,1.0,Graduate Degree,Clerical,Y
16048,MRS.,KELLI,YANG,1957-05-11,S,F,kelli5@adventure-works.com,10000.0,1.0,Partial College,Manual,Y
16057,MRS.,MICHELE,GOMEZ,1955-12-14,M,F,michele36@adventure-works.com,10000.0,2.0,Partial College,Manual,Y
16095,MR.,MARCUS,GARCIA,1966-02-11,M,M,marcus17@adventure-works.com,70000.0,4.0,Graduate Degree,Professional,Y
16112,MR.,FRANK,MUNOZ,1963-03-05,S,M,frank15@adventure-works.com,70000.0,4.0,Bachelors,Professional,Y
16140,MR.,SETH,HARRIS,1960-04-04,M,M,seth14@adventure-works.com,60000.0,1.0,Partial College,Skilled Manual,Y
16159,MRS.,MINDY,GOLDBERG,1969-06-21,M,F,mindy24@adventure-works.com,100000.0,1.0,Graduate Degree,Management,Y
16201,MR.,ROSS,MARTIN,1971-09-06,S,M,ross21@adventure-works.com,20000.0,0.0,Partial High School,Manual,Y
16250,MR.,BRENDAN,RAJE,1968-05-21,S,M,brendan12@adventure-works.com,40000.0,0.0,Graduate Degree,Clerical,Y
16279,MRS.,VICTORIA,PATTERSON,1963-06-25,S,F,victoria58@adventure-works.com,10000.0,3.0,Partial High School,Manual,Y
16307,MRS.,KELLI,SUN,1963-06-07,M,F,kelli14@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y
16358,MR.,SAMUEL,JAI,1974-01-08,M,M,samuel29@adventure-works.com,30000.0,0.0,High School,Skilled Manual,Y
16359,MRS.,SHELBY,RICHARDSON,1954-03-11,M,F,shelby10@adventure-works.com,30000.0,1.0,High School,Clerical,Y
16392,MS.,KARI,RAMAN,1968-10-09,M,F,kari12@adventure-works.com,40000.0,0.0,Graduate Degree,Clerical,Y
16405,MS.,ADRIANA,SAI,1967-04-08,M,F,adriana6@adventure-works.com,40000.0,0.0,Bachelors,Clerical,Y
16408,MR.,ARTHUR,MADAN,1965-02-08,M,M,arthur9@adventure-works.com,30000.0,1.0,Bachelors,Skilled Manual,Y
16419,MRS.,LACEY,SIMPSON,1963-06-23,M,F,lacey38@adventure-works.com,20000.0,3.0,High School,Manual,N
16435,MR.,STEVEN,COOPER,1964-07-09,M,M,steven18@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y
16484,MR.,DUSTIN,LAL,1950-02-07,M,M,dustin8@adventure-works.com,40000.0,2.0,Partial College,Clerical,N
16534,MRS.,CLAUDIA,HOLT,1961-02-05,M,F,claudia18@adventure-works.com,30000.0,4.0,Graduate Degree,Clerical,Y
16546,MR.,TERRANCE,JORDAN,1959-08-28,M,M,terrance1@adventure-works.com,20000.0,2.0,Partial College,Manual,Y
16560,MR.,KELVIN,SUN,1970-10-14,S,M,kelvin31@adventure-works.com,30000.0,0.0,Bachelors,Clerical,Y
16563,MRS.,MACKENZIE,BAKER,1919-08-27,S,F,mackenzie37@adventure-works.com,20000.0,2.0,Graduate Degree,Clerical,Y
16578,MRS.,STEFANIE,WEBER,1946-12-05,S,F,stefanie3@adventure-works.com,100000.0,2.0,Bachelors,Management,Y
16579,MR.,ZACHARY,DAVIS,1953-06-20,M,M,zachary34@adventure-works.com,70000.0,4.0,High School,Professional,Y
16594,MR.,ANDREW,JONES,1952-03-04,M,M,andrew12@adventure-works.com,170000.0,4.0,Bachelors,Management,N
16627,MS.,CLAUDIA,CHEN,1971-05-27,M,F,claudia1@adventure-works.com,80000.0,0.0,Bachelors,Professional,Y
16630,MR.,JAIME,SUTTON,1972-07-11,M,M,jaime28@adventure-works.com,110000.0,0.0,High School,Management,Y
16650,MRS.,KAITLYN,GREEN,1943-09-03,M,F,kaitlyn12@adventure-works.com,120000.0,2.0,Graduate Degree,Management,Y
16675,MS.,KRISTI,ARTHUR,1959-06-17,S,F,kristi23@adventure-works.com,160000.0,0.0,Graduate Degree,Management,N
16742,MR.,MITCHELL,PAL,1940-11-12,M,M,mitchell11@adventure-works.com,40000.0,2.0,Bachelors,Management,N
16751,MR.,AARON,SCOTT,1973-12-13,M,M,aaron45@adventure-works.com,60000.0,0.0,Partial College,Skilled Manual,Y
16760,MRS.,SYDNEY,ALEXANDER,1959-08-11,S,F,sydney41@adventure-works.com,60000.0,4.0,Graduate Degree,Skilled Manual,N
16763,MR.,JUAN,SUAREZ,1973-11-04,M,M,juan6@adventure-works.com,50000.0,0.0,Graduate Degree,Skilled Manual,Y
16770,MR.,CHARLES,ROGERS,1971-09-22,M,M,charles67@adventure-works.com,60000.0,1.0,Graduate Degree,Skilled Manual,Y
16801,MRS.,JASMINE,HENDERSON,1949-01-22,S,F,jasmine45@adventure-works.com,60000.0,2.0,Partial College,Professional,Y
16819,MR.,DALTON,COX,1952-07-03,M,M,dalton81@adventure-works.com,70000.0,4.0,Partial College,Professional,Y
16824,MR.,RANDALL,MUNOZ,1957-05-17,M,M,randall8@adventure-works.com,120000.0,2.0,High School,Professional,Y
16885,MR.,GARRETT,COOK,1954-06-06,M,M,garrett26@adventure-works.com,60000.0,2.0,Partial High School,Skilled Manual,N
16942,MRS.,KAITLYN,BENNETT,1954-04-04,M,F,kaitlyn69@adventure-works.com,10000.0,2.0,Partial College,Manual,Y
16950,MR.,CONNOR,EDWARDS,1970-11-15,M,M,connor30@adventure-works.com,50000.0,1.0,Bachelors,Skilled Manual,Y
16954,MR.,FERNANDO,DAVIS,1970-05-27,S,M,fernando5@adventure-works.com,60000.0,1.0,Graduate Degree,Professional,Y
16955,MR.,NATHANIEL,BRADLEY,1969-08-18,M,M,nathaniel15@adventure-works.com,50000.0,2.0,Bachelors,Skilled Manual,Y
16958,MR.,PEDRO,TORRES,1971-11-02,M,M,pedro32@adventure-works.com,60000.0,1.0,Graduate Degree,Professional,Y
16965,MRS.,KRISTI,ROMERO,1968-03-02,S,F,kristi4@adventure-works.com,70000.0,2.0,Bachelors,Skilled Manual,N
17006,MR.,HUNTER,WILLIAMS,1963-02-07,M,M,hunter61@adventure-works.com,70000.0,4.0,Bachelors,Professional,Y
17021,MRS.,NICOLE,REED,1961-07-06,M,F,nicole29@adventure-works.com,60000.0,1.0,Partial College,Skilled Manual,Y
17029,MRS.,SUZANNE,XU,1960-12-25,M,F,suzanne13@adventure-works.com,60000.0,1.0,Partial College,Skilled Manual,Y
17039,MRS.,ARIANA,WATSON,1958-04-16,M,F,ariana0@adventure-works.com,60000.0,1.0,Bachelors,Professional,Y
17049,MRS.,KRYSTAL,LU,1969-04-07,M,F,krystal11@adventure-works.com,100000.0,1.0,Graduate Degree,Management,N
17062,MRS.,CHRISTY,LU,1967-11-27,M,F,christy10@adventure-works.com,80000.0,5.0,Graduate Degree,Management,Y
17109,MS.,SYDNEY,WILSON,1971-05-20,S,F,sydney71@adventure-works.com,30000.0,0.0,High School,Manual,N
17121,MR.,LUCAS,BRYANT,1966-08-20,S,M,lucas66@adventure-works.com,60000.0,0.0,Graduate Degree,Skilled Manual,Y
17151,MRS.,JASMINE,ALEXANDER,1949-07-21,S,F,jasmine58@adventure-works.com,60000.0,2.0,Partial College,Professional,Y
17167,MR.,THOMAS,JENKINS,1951-08-16,M,M,thomas8@adventure-works.com,60000.0,2.0,High School,Professional,Y
17173,MR.,DAVID,BRYANT,1952-11-23,S,M,david51@adventure-works.com,70000.0,2.0,Partial High School,Skilled Manual,Y
17176,MR.,ISAAC,WARD,1952-05-12,S,M,isaac12@adventure-works.com,70000.0,2.0,Partial High School,Skilled Manual,Y
17183,MR.,SHANE,SANCHEZ,1957-11-09,M,M,shane23@adventure-works.com,130000.0,2.0,Partial College,Professional,Y
17184,MR.,EDDIE,DOMINGUEZ,1957-02-02,M,M,eddie13@adventure-works.com,130000.0,2.0,Partial College,Professional,Y
17205,MRS.,LISA,WANG,1945-08-15,S,F,lisa4@adventure-works.com,150000.0,3.0,Graduate Degree,Management,N
17208,MR.,JACOB,MILLER,1953-03-27,M,M,jacob6@adventure-works.com,80000.0,4.0,Partial College,Professional,Y
17223,MR.,FRANCIS,TORRES,1948-09-10,M,M,francis9@adventure-works.com,80000.0,5.0,High School,Management,Y
17233,MS.,MICHELE,RAMAN,1975-11-25,M,F,michele26@adventure-works.com,90000.0,0.0,Bachelors,Professional,Y
17236,MR.,HAROLD,CHANDRA,1974-10-24,S,M,harold0@adventure-works.com,70000.0,0.0,Partial High School,Professional,N
17237,MS.,BRIDGET,SHEN,1974-10-13,S,F,bridget3@adventure-works.com,80000.0,0.0,Bachelors,Professional,N
17255,MS.,CARLY,NATH,1970-09-03,M,F,carly16@adventure-works.com,100000.0,0.0,Partial High School,Professional,Y
17258,MR.,FERNANDO,GREEN,1971-08-11,M,M,fernando30@adventure-works.com,110000.0,0.0,Partial High School,Professional,Y
17259,MS.,TRISHA,WANG,1971-05-05,M,F,trisha19@adventure-works.com,110000.0,0.0,Partial High School,Management,Y
17266,MR.,ELIJAH,HALL,1959-07-03,M,M,elijah48@adventure-works.com,70000.0,5.0,Graduate Degree,Professional,Y
17275,MR.,IAN,SANDERS,1958-12-23,M,M,ian68@adventure-works.com,80000.0,5.0,Graduate Degree,Professional,Y
17291,MR.,JORGE,HUANG,1966-02-18,S,M,jorge7@adventure-works.com,80000.0,5.0,Graduate Degree,Management,Y
17320,MR.,ALAN,ZHU,1964-09-24,S,M,alan17@adventure-works.com,70000.0,0.0,Bachelors,Professional,N
17339,MR.,IAN,HAYES,1976-11-09,S,M,ian63@adventure-works.com,40000.0,0.0,High School,Skilled Manual,N
17370,MR.,EDWIN,CHANDER,1944-07-12,M,M,edwin38@adventure-works.com,30000.0,2.0,Partial College,Clerical,N
17377,MS.,ISABEL,WOOD,1978-03-08,S,F,isabel2@adventure-works.com,40000.0,0.0,Partial College,Skilled Manual,N
17380,MR.,NATHAN,ADAMS,1978-02-06,S,M,nathan45@adventure-works.com,40000.0,0.0,Partial College,Skilled Manual,Y
17382,MR.,BLAKE,ALLEN,1971-03-23,M,M,blake25@adventure-works.com,60000.0,1.0,Graduate Degree,Skilled Manual,Y
17400,MRS.,EMILY,WILSON,1956-03-11,M,F,emily7@adventure-works.com,70000.0,3.0,Partial College,Professional,Y
17402,MR.,BRYCE,ROGERS,1956-11-12,M,M,bryce18@adventure-works.com,80000.0,3.0,Partial College,Professional,Y
17415,MS.,DAWN,BECK,1963-04-20,M,F,dawn44@adventure-works.com,100000.0,0.0,Partial College,Professional,Y
17420,MR.,THOMAS,HUGHES,1963-11-05,M,M,thomas13@adventure-works.com,150000.0,2.0,Bachelors,Management,Y
17454,MR.,EDWARD,PERRY,1960-05-11,M,M,edward56@adventure-works.com,110000.0,3.0,Partial College,Professional,N
17470,MRS.,JAIME,CARLSON,1937-11-26,M,F,jaime20@adventure-works.com,70000.0,4.0,Graduate Degree,Management,N
17473,MRS.,EBONY,BLANCO,1939-07-07,M,F,ebony37@adventure-works.com,60000.0,3.0,Graduate Degree,Management,N
17485,MR.,BLAKE,DAVIS,1977-07-18,M,M,blake4@adventure-works.com,30000.0,0.0,Partial College,Skilled Manual,Y
17487,MR.,NATHAN,GREEN,1977-08-23,S,M,nathan41@adventure-works.com,30000.0,0.0,Partial College,Skilled Manual,Y
17501,MR.,MARC,CARLSON,1952-04-26,M,M,marc22@adventure-works.com,30000.0,3.0,High School,Skilled Manual,Y
17528,MRS.,WHITNEY,KAPOOR,1957-07-04,M,F,whitney1@adventure-works.com,70000.0,2.0,Partial College,Professional,Y
17556,MRS.,EMILY,POWELL,1944-04-09,M,F,emily33@adventure-works.com,30000.0,5.0,Partial High School,Clerical,N
17587,MR.,CURTIS,LIANG,1970-05-26,M,M,curtis13@adventure-works.com,60000.0,2.0,Graduate Degree,Professional,Y
17611,MR.,LUIS,BUTLER,1965-02-10,S,M,luis13@adventure-works.com,80000.0,3.0,Bachelors,Skilled Manual,N
17624,MS.,SAMANTHA,ALEXANDER,1963-02-21,S,F,samantha41@adventure-works.com,70000.0,0.0,Bachelors,Professional,N
17626,MR.,ALFREDO,BLANCO,1974-06-27,M,M,alfredo16@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y
17630,MR.,GILBERT,ZHANG,1973-03-25,M,M,gilbert0@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y
17652,MR.,JAVIER,VAZQUEZ,1970-09-23,M,M,javier9@adventure-works.com,50000.0,0.0,Graduate Degree,Skilled Manual,N
17659,MS.,JODI,TANG,1966-07-07,S,F,jodi4@adventure-works.com,60000.0,0.0,Graduate Degree,Skilled Manual,Y
17693,MR.,JUSTIN,JENKINS,1973-03-11,S,M,justin3@adventure-works.com,50000.0,1.0,Graduate Degree,Skilled Manual,Y
17695,MR.,HUNTER,WASHINGTON,1973-05-15,S,M,hunter10@adventure-works.com,50000.0,1.0,Graduate Degree,Skilled Manual,Y
17714,MRS.,TANYA,GUTIERREZ,1956-10-25,M,F,tanya7@adventure-works.com,20000.0,1.0,Bachelors,Clerical,Y
17715,MR.,RAFAEL,PAL,1956-02-25,M,M,rafael36@adventure-works.com,20000.0,1.0,Bachelors,Clerical,Y
17790,MR.,DARRYL,YE,1967-05-12,S,M,darryl9@adventure-works.com,30000.0,1.0,Bachelors,Clerical,N
17799,MR.,ALEJANDRO,GUO,1965-04-02,S,M,alejandro21@adventure-works.com,20000.0,2.0,High School,Manual,Y
17802,MR.,ERICK,ARUN,1964-10-10,S,M,erick6@adventure-works.com,10000.0,4.0,Partial High School,Manual,Y
17806,MR.,OMAR,KUMAR,1964-04-14,M,M,omar27@adventure-works.com,20000.0,2.0,High School,Manual,N
17818,MR.,DALE,YUAN,1965-07-22,M,M,dale6@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y
17861,MRS.,MELANIE,BLUE,1960-08-27,S,F,melanie40@adventure-works.com,40000.0,4.0,High School,Skilled Manual,Y
17863,MS.,BAILEY,COOPER,1960-04-19,S,F,bailey15@adventure-works.com,40000.0,0.0,Bachelors,Professional,Y
17865,MR.,BLAKE,BARNES,1960-11-03,M,M,blake50@adventure-works.com,60000.0,1.0,Partial College,Skilled Manual,N
17882,MR.,DREW,DENG,1961-09-22,M,M,drew1@adventure-works.com,20000.0,1.0,Graduate Degree,Clerical,Y
17894,MRS.,HAILEY,SIMMONS,1955-09-21,M,F,hailey35@adventure-works.com,20000.0,1.0,Bachelors,Clerical,Y
17904,MS.,GINA,TORRES,1980-04-15,S,F,gina12@adventure-works.com,10000.0,0.0,Partial College,Manual,N
17953,MRS.,LATOYA,RAJE,1970-08-22,S,F,latoya12@adventure-works.com,10000.0,2.0,High School,Manual,Y
17978,MR.,ARMANDO,DIAZ,1968-11-17,M,M,armando3@adventure-works.com,40000.0,0.0,Graduate Degree,Clerical,Y
17991,MR.,RICHARD,KELLY,1965-06-27,M,M,richard82@adventure-works.com,30000.0,1.0,Bachelors,Skilled Manual,Y
18005,MS.,RENEE,RAMOS,1966-08-18,M,F,renee15@adventure-works.com,40000.0,0.0,Bachelors,Professional,Y
18011,MR.,FRANK,GOMEZ,1965-05-03,S,M,frank31@adventure-works.com,30000.0,2.0,Partial College,Clerical,Y
18019,MRS.,YOLANDA,RAJI,1963-12-23,M,F,yolanda20@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y
18021,MRS.,TRISHA,SHE,1976-07-20,S,F,trisha17@adventure-works.com,20000.0,4.0,High School,Manual,Y
18081,MRS.,AMANDA,PARKER,1948-05-24,M,F,amanda51@adventure-works.com,40000.0,2.0,High School,Professional,Y
18086,MRS.,JACLYN,ZENG,1948-10-08,S,F,jaclyn23@adventure-works.com,60000.0,2.0,Partial College,Professional,Y
18105,MRS.,DESTINY,BROOKS,1951-02-12,M,F,destiny45@adventure-works.com,60000.0,2.0,Partial College,Professional,Y
18116,MR.,THOMAS,LI,1952-07-12,M,M,thomas29@adventure-works.com,70000.0,2.0,Partial High School,Skilled Manual,Y
18134,MRS.,MELODY,ROMERO,1956-01-26,M,F,melody9@adventure-works.com,120000.0,3.0,High School,Professional,Y
18158,MR.,JEREMIAH,GRIFFIN,1953-06-13,M,M,jeremiah36@adventure-works.com,90000.0,4.0,Partial College,Professional,Y
18160,MR.,BRYAN,RIVERA,1954-10-14,M,M,bryan17@adventure-works.com,130000.0,3.0,High School,Professional,Y
18177,MR.,REGINALD,SUAREZ,1950-09-16,M,M,reginald5@adventure-works.com,130000.0,4.0,High School,Management,Y
18221,MR.,MARC,ALVAREZ,1971-08-19,M,M,marc8@adventure-works.com,160000.0,5.0,Partial High School,Management,N
18244,MRS.,LINDSAY,CHANDE,1969-07-06,M,F,lindsay15@adventure-works.com,100000.0,1.0,Graduate Degree,Management,Y
18248,MR.,PEDRO,MORENO,1969-08-21,M,M,pedro27@adventure-works.com,110000.0,1.0,Graduate Degree,Management,Y
18261,MS.,STACY,RAMOS,1965-08-06,S,F,stacy18@adventure-works.com,70000.0,0.0,Bachelors,Professional,N
18287,MRS.,HEATHER,ZENG,1933-04-02,M,F,heather21@adventure-works.com,40000.0,2.0,Bachelors,Professional,Y
18302,MR.,WAYNE,XIE,1958-08-27,S,M,wayne4@adventure-works.com,90000.0,2.0,Bachelors,Management,N
18308,MRS.,ERICA,CHEN,1956-03-08,S,F,erica2@adventure-works.com,70000.0,1.0,Partial College,Skilled Manual,Y
18320,MR.,LUIS,JAI,1979-04-05,M,M,luis32@adventure-works.com,30000.0,0.0,Partial High School,Clerical,N
18324,MR.,JACKSON,BUTLER,1978-04-18,S,M,jackson16@adventure-works.com,40000.0,0.0,High School,Skilled Manual,N
18333,MRS.,MEREDITH,PATEL,1941-08-21,S,F,meredith1@adventure-works.com,30000.0,2.0,Partial College,Clerical,Y
18396,MR.,LUKE,PARKER,1962-09-11,M,M,luke31@adventure-works.com,100000.0,1.0,Partial College,Professional,Y
18401,MR.,JOSHUA,JONES,1961-09-24,S,M,joshua5@adventure-works.com,70000.0,5.0,Partial College,Professional,Y
18436,MR.,RICHARD,JOHNSON,1939-05-20,M,M,richard41@adventure-works.com,80000.0,4.0,Graduate Degree,Management,N
18461,MRS.,TINA,MARTINEZ,1952-07-14,M,F,tina19@adventure-works.com,30000.0,3.0,High School,Skilled Manual,N
18507,MR.,EDWARD,BAKER,1957-07-13,M,M,edward9@adventure-works.com,60000.0,2.0,High School,Professional,N
18515,MRS.,GABRIELLE,PATTERSON,1956-07-08,M,F,gabrielle33@adventure-works.com,70000.0,3.0,Partial College,Professional,N
18538,MR.,IAN,MITCHELL,1943-09-14,S,M,ian33@adventure-works.com,70000.0,5.0,Bachelors,Management,Y
18551,MRS.,CHLOE,HALL,1970-04-05,M,F,chloe21@adventure-works.com,50000.0,1.0,Bachelors,Skilled Manual,Y
18572,MS.,DANIELLE,WATSON,1966-11-16,M,F,danielle3@adventure-works.com,60000.0,0.0,Graduate Degree,Professional,Y
18619,MR.,DOMINIC,MEHTA,1973-03-04,M,M,dominic14@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y
18628,MS.,SUZANNE,YANG,1971-09-15,S,F,suzanne6@adventure-works.com,10000.0,0.0,Partial High School,Manual,N
18635,MRS.,TONI,MARTINEZ,1971-08-21,S,F,toni18@adventure-works.com,40000.0,2.0,Partial College,Clerical,Y
18642,MRS.,BRIANNA,THOMPSON,1975-03-20,S,F,brianna14@adventure-works.com,40000.0,4.0,Partial College,Clerical,Y
18670,MRS.,MELANIE,BRYANT,1958-07-04,M,F,melanie5@adventure-works.com,40000.0,2.0,Partial College,Clerical,Y
18686,MR.,LOGAN,COLEMAN,1971-10-13,S,M,logan8@adventure-works.com,60000.0,1.0,Graduate Degree,Skilled Manual,Y
18699,MR.,BLAKE,GRIFFIN,1968-10-17,M,M,blake68@adventure-works.com,60000.0,2.0,Bachelors,Professional,Y
18711,MRS.,EMMA,DIAZ,1967-05-14,S,F,emma67@adventure-works.com,70000.0,5.0,Bachelors,Professional,Y
18741,MR.,EDGAR,MARTINEZ,1936-01-23,M,M,edgar18@adventure-works.com,30000.0,2.0,Partial College,Clerical,N
18764,MS.,NATALIE,SCOTT,1977-12-24,M,F,natalie56@adventure-works.com,40000.0,0.0,High School,Skilled Manual,Y
18787,MRS.,MYA,WOOD,1963-05-14,M,F,mya4@adventure-works.com,80000.0,4.0,Bachelors,Management,Y
18789,MR.,SETH,ROBINSON,1968-04-21,S,M,seth17@adventure-works.com,110000.0,1.0,Graduate Degree,Management,N
18808,MRS.,GABRIELLE,PEREZ,1956-04-26,S,F,gabrielle55@adventure-works.com,70000.0,3.0,Partial College,Professional,Y
18820,MRS.,ALEXANDRIA,COOK,1963-02-02,M,F,alexandria42@adventure-works.com,160000.0,1.0,Bachelors,Management,Y
18834,MRS.,ANA,FOSTER,1955-10-20,M,F,ana15@adventure-works.com,60000.0,2.0,High School,Professional,N
18855,MR.,ROBERT,ZHANG,1954-05-22,S,M,robert35@adventure-works.com,60000.0,2.0,Partial High School,Skilled Manual,Y
18872,MR.,MIGUEL,SEVERINO,1938-06-21,M,M,miguel71@adventure-works.com,60000.0,3.0,Graduate Degree,Management,Y
