CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
18022,MR.,VICTOR,ALVAREZ,1979-09-15,S,M,victor6@adventure-works.com,20000.0,5.0,High School,Manual,Y
18048,MS.,ALISHA,SUN,1974-10-06,S,F,alisha13@adventure-works.com,30000.0,0.0,Partial College,Clerical,N
18088,MR.,SETH,STEWART,1948-01-23,M,M,seth91@adventure-works.com,60000.0,2.0,Bachelors,Management,N
18096,MRS.,ARIANA,KELLY,1949-03-02,M,F,ariana2@adventure-works.com,60000.0,2.0,Bachelors,Management,N
18137,MR.,GABRIEL,KUMAR,1955-01-11,M,M,gabriel25@adventure-works.com,90000.0,2.0,High School,Professional,Y
18179,MRS.,CHELSEA,MCDONALD,1949-04-11,S,F,chelsea5@adventure-works.com,80000.0,5.0,High School,Management,Y
18190,MR.,DANNY,DIAZ,1975-08-21,M,M,danny3@adventure-works.com,70000.0,0.0,Bachelors,Professional,N
18276,MRS.,ALEXA,MURPHY,1962-08-07,S,F,alexa13@adventure-works.com,60000.0,1.0,Bachelors,Professional,Y
18289,MRS.,JACLYN,RAJI,1965-08-27,M,F,jaclyn43@adventure-works.com,80000.0,5.0,Bachelors,Professional,Y
18339,MS.,DONNA,NATH,1976-06-03,S,F,donna16@adventure-works.com,40000.0,0.0,Partial College,Skilled Manual,Y
18341,MR.,RUSSELL,GOEL,1976-05-03,S,M,russell22@adventure-works.com,40000.0,0.0,Partial College,Skilled Manual,N
18342,MS.,VICTORIA,JAMES,1976-07-15,S,F,victoria44@adventure-works.com,40000.0,0.0,Partial College,Skilled Manual,Y
18372,MR.,JEREMIAH,THOMAS,1972-03-22,M,M,jeremiah3@adventure-works.com,50000.0,1.0,Graduate Degree,Skilled Manual,Y
18380,MRS.,KAITLYN,KELLY,1956-06-27,M,F,kaitlyn66@adventure-works.com,80000.0,2.0,Partial College,Professional,Y
18381,MRS.,KATHERINE,WARD,1956-11-05,S,F,katherine16@adventure-works.com,90000.0,2.0,Partial College,Professional,Y
18384,MS.,NICOLE,WILLIAMS,1963-01-26,S,F,nicole2@adventure-works.com,90000.0,0.0,Partial College,Professional,N
18418,MRS.,DAWN,SUN,1960-12-23,S,F,dawn15@adventure-works.com,110000.0,3.0,Partial College,Professional,Y
18439,MRS.,ANGELA,COLEMAN,1941-07-15,M,F,angela8@adventure-works.com,60000.0,3.0,Graduate Degree,Management,Y
18454,MR.,GEORGE,PEREZ,1977-11-23,S,M,george28@adventure-works.com,60000.0,0.0,Partial College,Skilled Manual,Y
18464,MRS.,TONI,SURI,1952-09-22,M,F,toni0@adventure-works.com,30000.0,3.0,High School,Skilled Manual,Y
18486,MRS.,KARI,TORRES,1956-12-06,S,F,kari32@adventure-works.com,70000.0,2.0,High School,Skilled Manual,Y
18609,MRS.,ALYSSA,COOK,1964-06-14,M,F,alyssa29@adventure-works.com,60000.0,4.0,Bachelors,Skilled Manual,Y
18634,MS.,VERONICA,ARUN,1971-12-14,S,F,veronica7@adventure-works.com,30000.0,0.0,High School,Manual,N
18694,MR.,DERRICK,GOMEZ,1969-07-21,M,M,derrick1@adventure-works.com,90000.0,1.0,Graduate Degree,Management,Y
18698,MRS.,JACLYN,CHANDE,1968-07-06,S,F,jaclyn38@adventure-works.com,60000.0,2.0,Bachelors,Professional,Y
18838,MRS.,NATALIE,MORRIS,1955-09-13,M,F,natalie2@adventure-works.com,80000.0,3.0,Partial College,Professional,Y
18858,MR.,MIGUEL,PARKER,1954-05-05,S,M,miguel42@adventure-works.com,60000.0,2.0,Partial High School,Skilled Manual,Y
18888,MR.,DEVIN,POWELL,1977-12-18,S,M,devin47@adventure-works.com,40000.0,0.0,Partial College,Skilled Manual,Y
18986,MR.,ROBERT,ROBERTS,1945-07-12,S,M,robert47@adventure-works.com,70000.0,4.0,Bachelors,Management,Y
19068,MRS.,ALMA,SON,1951-04-10,M,F,alma1@adventure-works.com,120000.0,4.0,Partial College,Professional,N
19078,MRS.,MISTY,SHE,1947-02-03,S,F,misty1@adventure-works.com,80000.0,5.0,Partial High School,Skilled Manual,Y
19096,MR.,DOUGLAS,SURI,1972-10-23,S,M,douglas4@adventure-works.com,100000.0,0.0,High School,Management,Y
19098,MR.,XAVIER,EVANS,1972-08-22,M,M,xavier40@adventure-works.com,110000.0,0.0,Partial College,Management,Y
19137,MR.,ERIC,RUSSELL,1966-03-15,S,M,eric27@adventure-works.com,60000.0,0.0,Graduate Degree,Professional,Y
19146,MS.,MARIAH,MORGAN,1965-07-18,S,F,mariah38@adventure-works.com,60000.0,0.0,Graduate Degree,Professional,N
19147,MR.,EDWARD,THOMAS,1964-03-12,M,M,edward33@adventure-works.com,40000.0,0.0,Bachelors,Professional,N
19192,MRS.,ERIKA,RUIZ,1970-03-12,S,F,erika1@adventure-works.com,40000.0,2.0,Partial College,Clerical,Y
19289,MR.,JOHNATHAN,PATEL,1959-10-26,M,M,johnathan4@adventure-works.com,30000.0,3.0,Bachelors,Clerical,Y
19299,MS.,CARRIE,BROWNING,1969-10-12,M,F,carrie14@adventure-works.com,50000.0,0.0,Graduate Degree,Skilled Manual,Y
19359,MR.,ROBERTO,TOWNSEND,1963-08-20,M,M,roberto12@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y
19386,MR.,ALLEN,MARTINEZ,1974-06-25,S,M,allen16@adventure-works.com,30000.0,0.0,Partial College,Clerical,N
19411,MRS.,SARAH,ALEXANDER,1959-04-02,M,F,sarah43@adventure-works.com,60000.0,4.0,Bachelors,Professional,Y
19413,MR.,XAVIER,KELLY,1958-09-05,S,M,xavier68@adventure-works.com,60000.0,3.0,Bachelors,Professional,N
19414,MRS.,ALEXIS,ASHE,1958-04-26,M,F,alexis9@adventure-works.com,60000.0,3.0,Bachelors,Professional,Y
19432,MR.,ARMANDO,DOMINGUEZ,1969-09-13,S,M,armando13@adventure-works.com,20000.0,0.0,Partial College,Manual,N
19434,MR.,GEOFFREY,ASHE,1969-07-22,S,M,geoffrey6@adventure-works.com,30000.0,0.0,Bachelors,Clerical,Y
19449,MR.,NUAN,YUAN,1926-08-13,M,M,nuan4@adventure-works.com,10000.0,4.0,High School,Manual,N
19513,MR.,JESSIE,LIANG,1974-06-06,M,M,jessie21@adventure-works.com,20000.0,0.0,Partial High School,Manual,Y
19526,MS.,ANGELA,COOPER,1967-07-04,S,F,angela35@adventure-works.com,50000.0,0.0,Partial College,Skilled Manual,N
19540,MRS.,JADE,RICHARDSON,1959-10-03,M,F,jade7@adventure-works.com,60000.0,4.0,Bachelors,Professional,Y
19547,MRS.,LAUREN,PATTERSON,1958-02-15,M,F,lauren58@adventure-works.com,60000.0,1.0,Bachelors,Professional,Y
19556,MRS.,SHAWNA,ANDERSEN,1969-07-03,M,F,shawna14@adventure-works.com,90000.0,1.0,Graduate Degree,Management,Y
19572,MRS.,MELISSA,BAILEY,1967-04-21,M,F,melissa38@adventure-works.com,80000.0,5.0,Graduate Degree,Management,Y
19590,MR.,MARTIN,SUBRAM,1964-03-23,M,M,martin18@adventure-works.com,60000.0,4.0,Bachelors,Professional,Y
19597,MR.,JAY,MARTIN,1967-09-25,M,M,jay29@adventure-works.com,90000.0,4.0,Bachelors,Professional,Y
19734,MRS.,NATALIE,WEISMAN,1939-06-11,M,F,natalie80@adventure-works.com,60000.0,3.0,Graduate Degree,Management,Y
19739,MR.,LUCAS,PERRY,1940-02-02,M,M,lucas57@adventure-works.com,70000.0,5.0,Graduate Degree,Management,Y
19756,MR.,NICOLAS,YUAN,1977-08-03,S,M,nicolas4@adventure-works.com,60000.0,0.0,Partial College,Skilled Manual,Y
19766,MR.,EDWIN,LIN,1951-08-02,M,M,edwin8@adventure-works.com,30000.0,3.0,High School,Skilled Manual,Y
19772,MR.,HECTOR,VAZQUEZ,1954-05-10,S,M,hector12@adventure-works.com,80000.0,2.0,Partial College,Skilled Manual,N
19785,MRS.,OLIVIA,RAMIREZ,1955-07-13,M,F,olivia42@adventure-works.com,80000.0,2.0,High School,Skilled Manual,Y
19792,MRS.,CRISTINA,NARA,1957-08-26,S,F,cristina15@adventure-works.com,70000.0,2.0,High School,Professional,N
19860,MRS.,SARA,YOUNG,1947-10-13,S,F,sara44@adventure-works.com,70000.0,2.0,Partial College,Professional,Y
19921,MRS.,CARA,CAI,1946-02-05,S,F,cara17@adventure-works.com,110000.0,3.0,Bachelors,Management,Y
20045,MR.,ANDRES,SHEN,1973-11-03,M,M,andres1@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y
20099,MR.,DEVON,XIE,1956-04-03,M,M,devon2@adventure-works.com,30000.0,2.0,High School,Skilled Manual,N
20105,MRS.,ALEXIS,TAYLOR,1957-08-26,M,F,alexis8@adventure-works.com,30000.0,2.0,High School,Skilled Manual,N
20222,MRS.,MELISSA,MORGAN,1967-12-16,M,F,melissa35@adventure-works.com,70000.0,5.0,Bachelors,Professional,N
20267,MRS.,MONICA,GARCIA,1960-08-08,M,F,monica15@adventure-works.com,70000.0,5.0,Partial College,Skilled Manual,Y
20295,MR.,CHRISTOPHER,BROWN,1973-11-03,M,M,christopher4@adventure-works.com,60000.0,0.0,Partial College,Skilled Manual,N
20300,MR.,XAVIER,GARCIA,1968-06-23,S,M,xavier14@adventure-works.com,90000.0,4.0,Partial College,Skilled Manual,N
20344,MRS.,ASHLEE,ANAND,1961-10-15,M,F,ashlee6@adventure-works.com,110000.0,1.0,Bachelors,Management,Y
20375,MRS.,OLIVIA,PERRY,1953-03-17,S,F,olivia53@adventure-works.com,70000.0,3.0,Graduate Degree,Management,Y
20448,,JÉSUS,BLANCO,1956-02-22,M,,jésus14@adventure-works.com,80000.0,2.0,High School,Skilled Manual,Y
20486,MR.,JACK,BUTLER,1942-09-10,M,M,jack14@adventure-works.com,60000.0,3.0,Graduate Degree,Management,Y
20495,MR.,WESLEY,WANG,1943-09-11,M,M,wesley1@adventure-works.com,80000.0,5.0,Bachelors,Management,N
20537,MR.,THOMAS,EVANS,1950-05-15,S,M,thomas37@adventure-works.com,80000.0,3.0,Bachelors,Management,Y
20559,MRS.,ISABELLA,DIAZ,1955-10-20,M,F,isabella32@adventure-works.com,110000.0,3.0,Partial College,Professional,Y
20662,MRS.,TAYLOR,PERRY,1968-12-14,M,F,taylor33@adventure-works.com,70000.0,2.0,Bachelors,Skilled Manual,Y
20736,MRS.,ALEXANDRA,HOWARD,1975-06-13,S,F,alexandra15@adventure-works.com,40000.0,4.0,Partial College,Clerical,Y
20773,MRS.,NATALIE,RODRIGUEZ,1958-03-08,S,F,natalie87@adventure-works.com,80000.0,4.0,Graduate Degree,Skilled Manual,N
20774,MR.,ANTHONY,MILLER,1958-07-07,S,M,anthony15@adventure-works.com,80000.0,4.0,Graduate Degree,Skilled Manual,Y
20805,MR.,BRANDON,WILLIAMS,1955-09-12,M,M,brandon40@adventure-works.com,10000.0,2.0,Partial College,Manual,Y
20823,MR.,TROY,MARTINEZ,1977-04-28,M,M,troy19@adventure-works.com,20000.0,0.0,Partial College,Manual,Y
20929,MR.,DARRYL,ZENG,1979-06-12,S,M,darryl21@adventure-works.com,30000.0,3.0,Partial College,Clerical,Y
20994,MS.,AUTUMN,MA,1979-10-23,M,F,autumn15@adventure-works.com,20000.0,0.0,Bachelors,Clerical,N
20999,MS.,CAROLYN,GARCIA,1978-04-27,M,F,carolyn14@adventure-works.com,20000.0,0.0,Bachelors,Clerical,Y
21037,MR.,BRUCE,ARUN,1969-10-18,M,M,bruce5@adventure-works.com,40000.0,0.0,Graduate Degree,Clerical,Y
21202,MS.,THERESA,TORRES,1966-03-25,S,F,theresa8@adventure-works.com,100000.0,0.0,Graduate Degree,Management,N
21229,MRS.,LATOYA,JAI,1953-10-25,S,F,latoya10@adventure-works.com,40000.0,2.0,Bachelors,Management,Y
21388,MS.,NICOLE,LEE,1979-06-27,S,F,nicole22@adventure-works.com,80000.0,0.0,Bachelors,Management,N
21415,MS.,SYDNEY,SANCHEZ,1974-07-22,S,F,sydney1@adventure-works.com,60000.0,0.0,Partial College,Professional,Y
21416,MR.,RYAN,BUTLER,1974-04-18,S,M,ryan17@adventure-works.com,60000.0,0.0,Partial College,Professional,N
21468,MR.,ETHAN,YANG,1946-08-27,M,M,ethan23@adventure-works.com,60000.0,4.0,Bachelors,Management,Y
21485,MR.,BRANDON,CLARK,1949-02-15,M,M,brandon49@adventure-works.com,60000.0,2.0,Partial College,Professional,N
21489,MR.,NEIL,GUTIERREZ,1950-08-20,M,M,neil10@adventure-works.com,40000.0,2.0,Partial High School,Skilled Manual,N
21490,MR.,COLE,WARD,1950-11-06,M,M,cole5@adventure-works.com,40000.0,2.0,Partial High School,Skilled Manual,Y
21561,MR.,ALBERT,NAVARRO,1972-05-20,S,M,albert12@adventure-works.com,90000.0,0.0,Bachelors,Professional,N
21636,MRS.,KATHERINE,RIVERA,1965-10-19,M,F,katherine11@adventure-works.com,50000.0,3.0,Bachelors,Skilled Manual,Y
21682,MRS.,KATRINA,GOEL,1971-09-06,S,F,katrina18@adventure-works.com,40000.0,2.0,Partial College,Clerical,Y
21688,MR.,JESSE,MORRIS,1930-12-17,S,M,jesse19@adventure-works.com,70000.0,5.0,Graduate Degree,Skilled Manual,Y
21749,MRS.,ASHLEY,WILLIAMS,1942-02-25,S,F,ashley2@adventure-works.com,50000.0,4.0,Bachelors,Management,N
21756,MRS.,ALLISON,CARTER,1943-11-24,M,F,allison33@adventure-works.com,80000.0,5.0,Bachelors,Management,N
21805,MR.,LUCAS,RUSSELL,1951-04-18,M,M,lucas67@adventure-works.com,60000.0,2.0,Partial College,Professional,Y
21827,MRS.,MALLORY,GUTIERREZ,1955-01-07,M,F,mallory18@adventure-works.com,130000.0,3.0,Partial College,Professional,Y
21860,MRS.,JACQUELYN,GILL,1948-01-11,M,F,jacquelyn14@adventure-works.com,80000.0,5.0,High School,Management,Y
21878,MR.,BRYANT,RANA,1976-04-25,M,M,bryant10@adventure-works.com,80000.0,0.0,Bachelors,Professional,Y
21911,MS.,JOAN,ROSS,1980-12-23,S,F,joan8@adventure-works.com,20000.0,0.0,Partial High School,Manual,N
21930,MS.,MARISSA,PERRY,1967-07-27,S,F,marissa5@adventure-works.com,60000.0,0.0,Graduate Degree,Professional,Y
21933,MRS.,NICOLE,MARTIN,1959-10-03,M,F,nicole15@adventure-works.com,60000.0,4.0,Bachelors,Professional,Y
21985,MR.,EDDIE,TORRES,1960-10-14,M,M,eddie12@adventure-works.com,60000.0,1.0,Partial College,Skilled Manual,Y
21997,MR.,DENNIS,XU,1958-03-14,M,M,dennis13@adventure-works.com,80000.0,5.0,Bachelors,Professional,Y
22019,MS.,RACHEL,BRYANT,1978-02-23,M,F,rachel66@adventure-works.com,40000.0,0.0,High School,Skilled Manual,N
22032,MR.,IVAN,FERNANDEZ,1942-09-12,M,M,ivan12@adventure-works.com,40000.0,2.0,Bachelors,Management,Y
22173,MRS.,BIANCA,CAI,1952-04-20,M,F,bianca18@adventure-works.com,30000.0,3.0,High School,Skilled Manual,N
22228,MRS.,KATELYN,GONZALEZ,1956-09-12,M,F,katelyn31@adventure-works.com,60000.0,2.0,High School,Professional,Y
22250,MR.,MICHAEL,WILSON,1971-07-23,M,M,michael39@adventure-works.com,70000.0,3.0,Graduate Degree,Professional,Y
22263,MR.,PATRICK,BLUE,1966-05-27,M,M,patrick19@adventure-works.com,60000.0,3.0,Bachelors,Skilled Manual,Y
22271,MR.,CONNOR,MITCHELL,1969-02-24,M,M,connor39@adventure-works.com,80000.0,3.0,Graduate Degree,Professional,Y
22308,MRS.,CASSANDRA,LOPEZ,1973-08-22,M,F,cassandra18@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y
22348,MRS.,ZOE,TORRES,1956-07-01,M,F,zoe11@adventure-works.com,30000.0,2.0,High School,Skilled Manual,Y
22377,MR.,ROGER,ZENG,1967-03-12,S,M,roger26@adventure-works.com,10000.0,1.0,Graduate Degree,Manual,Y
22388,MR.,BRADLEY,BECK,1936-05-16,M,M,bradley22@adventure-works.com,20000.0,1.0,Graduate Degree,Clerical,Y
22426,MRS.,HEATHER,ZHU,1960-08-11,M,F,heather13@adventure-works.com,30000.0,3.0,Graduate Degree,Clerical,Y
22440,MS.,ROBYN,SANZ,1969-05-20,S,F,robyn16@adventure-works.com,30000.0,0.0,Bachelors,Clerical,N
22469,MRS.,SABRINA,MORENO,1967-11-01,M,F,sabrina4@adventure-works.com,20000.0,1.0,Partial College,Manual,Y
22504,MR.,ARTURO,RAI,1966-09-15,S,M,arturo43@adventure-works.com,60000.0,0.0,Graduate Degree,Skilled Manual,N
22653,MRS.,CAROLYN,DOMINGUEZ,1965-06-17,S,F,carolyn33@adventure-works.com,20000.0,2.0,High School,Manual,Y
22746,MRS.,ERICA,ZHANG,1945-09-06,M,F,erica0@adventure-works.com,70000.0,5.0,Bachelors,Management,Y
22933,MRS.,KELLI,CHANDE,1962-09-14,S,F,kelli38@adventure-works.com,60000.0,1.0,Bachelors,Professional,N
23084,MR.,CHRISTIAN,SHAN,1977-10-28,S,M,christian17@adventure-works.com,40000.0,0.0,Partial High School,Clerical,N
23088,MR.,WESLEY,HU,1977-06-15,S,M,wesley20@adventure-works.com,40000.0,0.0,Partial High School,Clerical,N
23192,MS.,EMILY,GARCIA,1965-04-08,M,F,emily17@adventure-works.com,40000.0,0.0,Bachelors,Professional,N
23200,MRS.,GRACE,RODRIGUEZ,1965-08-11,M,F,grace19@adventure-works.com,50000.0,3.0,Bachelors,Skilled Manual,Y
23208,MRS.,JANET,WATSON,1924-07-06,S,F,janet28@adventure-works.com,50000.0,1.0,Graduate Degree,Professional,Y
23219,MS.,ALYSSA,WEST,1974-01-26,S,F,alyssa59@adventure-works.com,30000.0,0.0,High School,Manual,N
23325,MRS.,TIFFANY,ZIMMERMAN,1951-02-22,M,F,tiffany20@adventure-works.com,20000.0,2.0,Partial High School,Clerical,Y
23446,MS.,NINA,CHANDER,1974-10-04,S,F,nina16@adventure-works.com,30000.0,0.0,Partial College,Clerical,N
23551,MR.,MASON,SCOTT,1976-05-25,S,M,mason36@adventure-works.com,40000.0,0.0,High School,Skilled Manual,N
23574,MRS.,EBONY,HERNANDEZ,1943-09-12,M,F,ebony26@adventure-works.com,40000.0,2.0,Bachelors,Management,Y
23604,MR.,TROY,KOVAR,1955-05-25,S,M,troy4@adventure-works.com,110000.0,3.0,Partial College,Professional,N
23622,MR.,DARREN,MORENO,1952-06-11,M,M,darren28@adventure-works.com,110000.0,4.0,Partial College,Professional,Y
23674,MR.,JEREMIAH,WALKER,1939-05-10,M,M,jeremiah11@adventure-works.com,60000.0,3.0,Graduate Degree,Management,N
23695,MR.,ELIJAH,COLEMAN,1945-08-14,S,M,elijah9@adventure-works.com,30000.0,5.0,Partial High School,Skilled Manual,N
23717,MR.,AIDAN,GRIFFIN,1948-03-17,M,M,aidan22@adventure-works.com,60000.0,2.0,Partial College,Professional,Y
23729,MR.,MARCUS,ALLEN,1950-09-02,M,M,marcus26@adventure-works.com,70000.0,4.0,Partial College,Professional,Y
23732,MR.,XAVIER,WOOD,1951-02-10,S,M,xavier43@adventure-works.com,60000.0,2.0,High School,Professional,Y
23756,MR.,OMAR,JAI,1972-12-08,S,M,omar31@adventure-works.com,20000.0,0.0,Partial High School,Manual,N
23757,MR.,JAMES,ROBERTS,1972-05-11,S,M,james53@adventure-works.com,20000.0,0.0,Partial High School,Manual,N
23763,MR.,MICHEAL,ROMERO,1972-07-13,M,M,micheal4@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y
23845,MRS.,MADELINE,TURNER,1969-08-14,S,F,madeline4@adventure-works.com,60000.0,2.0,Bachelors,Skilled Manual,N
23911,MRS.,PRISCILLA,SHARMA,1965-04-17,S,F,priscilla9@adventure-works.com,20000.0,2.0,High School,Manual,Y
23982,MR.,ADAM,DIAZ,1954-02-10,S,M,adam18@adventure-works.com,10000.0,2.0,Partial College,Manual,N
24166,MS.,RENEE,ALONSO,1977-05-23,S,F,renee7@adventure-works.com,10000.0,0.0,High School,Manual,N
24215,MRS.,LISA,XU,1953-07-15,M,F,lisa16@adventure-works.com,10000.0,2.0,High School,Manual,Y
24248,MR.,JAKE,LIN,1947-10-05,S,M,jake8@adventure-works.com,20000.0,4.0,High School,Skilled Manual,N
24264,MR.,RICHARD,LONG,1977-10-28,S,M,richard64@adventure-works.com,70000.0,0.0,Partial College,Skilled Manual,N
24292,MS.,MACKENZIE,BROOKS,1974-03-06,M,F,mackenzie0@adventure-works.com,50000.0,0.0,High School,Skilled Manual,Y
24301,MRS.,TASHA,RAI,1957-08-25,S,F,tasha18@adventure-works.com,70000.0,2.0,High School,Skilled Manual,Y
24311,MR.,GEOFFREY,PATEL,1974-04-21,S,M,geoffrey3@adventure-works.com,60000.0,0.0,Partial College,Professional,N
24344,MR.,WAYNE,CHANDER,1967-06-16,S,M,wayne18@adventure-works.com,50000.0,0.0,Partial College,Skilled Manual,N
24355,MRS.,JENNIFER,JOHNSON,1959-06-17,M,F,jennifer29@adventure-works.com,60000.0,4.0,Bachelors,Professional,Y
24361,MR.,FRANCISCO,RODRIGUEZ,1968-11-17,M,M,francisco21@adventure-works.com,60000.0,2.0,Bachelors,Professional,N
24442,MRS.,BRIANA,GUTIERREZ,1951-10-15,M,F,briana10@adventure-works.com,40000.0,3.0,Partial College,Professional,Y
24466,MRS.,ALEXA,TRAVERS,1960-08-04,M,F,alexa11@adventure-works.com,60000.0,1.0,Partial College,Skilled Manual,Y
24657,MRS.,ALYSSA,BROOKS,1947-06-05,M,F,alyssa44@adventure-works.com,40000.0,2.0,High School,Professional,Y
24713,MR.,JEREMY,BROOKS,1916-07-05,S,M,jeremy33@adventure-works.com,10000.0,4.0,Partial High School,Manual,N
24722,MR.,HUNTER,ROSS,1970-03-15,S,M,hunter0@adventure-works.com,40000.0,2.0,Partial College,Clerical,Y
24740,MRS.,SHELBY,COOPER,1955-07-14,S,F,shelby9@adventure-works.com,20000.0,3.0,Partial High School,Clerical,N
24829,MR.,ETHAN,PATTERSON,1965-02-24,M,M,ethan7@adventure-works.com,60000.0,0.0,Graduate Degree,Professional,N
24932,MR.,RICHARD,JONES,1937-03-10,M,M,richard43@adventure-works.com,40000.0,4.0,High School,Professional,Y
24964,MRS.,SAMANTHA,ANDERSON,1947-07-20,M,F,samantha11@adventure-works.com,40000.0,2.0,High School,Professional,N
24972,MR.,EDWARD,GARCIA,1948-09-26,S,M,edward39@adventure-works.com,60000.0,2.0,Bachelors,Management,N
25038,MS.,ISABELLA,HALL,1975-01-19,S,F,isabella54@adventure-works.com,40000.0,0.0,Partial College,Skilled Manual,N
25104,MRS.,NATALIE,PARKER,1959-10-13,S,F,natalie51@adventure-works.com,70000.0,2.0,Graduate Degree,Professional,N
25217,MR.,BYRON,MARTIN,1967-10-17,M,M,byron0@adventure-works.com,80000.0,5.0,Bachelors,Professional,N
25257,MR.,HAROLD,SANCHEZ,1980-10-02,M,M,harold17@adventure-works.com,30000.0,0.0,High School,Skilled Manual,Y
25269,MRS.,TABITHA,MARTIN,1939-04-03,S,F,tabitha19@adventure-works.com,60000.0,2.0,Graduate Degree,Management,Y
25348,MRS.,ANGELA,WOOD,1956-07-18,S,F,angela4@adventure-works.com,30000.0,2.0,High School,Skilled Manual,N
25445,MS.,GRACE,COOK,1968-11-16,M,F,grace28@adventure-works.com,40000.0,0.0,Graduate Degree,Clerical,Y
25486,MR.,EDGAR,RODRIGUEZ,1965-09-20,S,M,edgar20@adventure-works.com,30000.0,2.0,Partial College,Clerical,Y
25517,MS.,CHRISTINA,COOK,1976-06-17,S,F,christina20@adventure-works.com,20000.0,0.0,High School,Manual,N
25555,MS.,TRISHA,LU,1980-02-13,M,F,trisha6@adventure-works.com,10000.0,0.0,Partial College,Manual,N
25575,MR.,ELIJAH,CAMPBELL,1961-08-27,S,M,elijah35@adventure-works.com,30000.0,4.0,Graduate Degree,Clerical,N
25584,MRS.,DOMINIQUE,SURI,1959-04-17,M,F,dominique0@adventure-works.com,30000.0,3.0,Graduate Degree,Clerical,Y
25591,MR.,PRESTON,RAY,1970-04-22,S,M,preston10@adventure-works.com,20000.0,0.0,Partial College,Manual,Y
25690,MR.,THEODORE,ALVAREZ,1961-06-13,M,M,theodore5@adventure-works.com,20000.0,1.0,Graduate Degree,Clerical,Y
25698,MRS.,ARIANA,MURPHY,1956-07-28,M,F,ariana13@adventure-works.com,10000.0,2.0,Partial College,Manual,Y
25728,MR.,NELSON,ROMERO,1961-03-08,M,M,nelson8@adventure-works.com,30000.0,3.0,Graduate Degree,Clerical,N
25797,MR.,MAX,TORRES,1951-11-08,M,M,max12@adventure-works.com,80000.0,4.0,High School,Professional,Y
25798,MR.,CHRISTIAN,COLEMAN,1951-03-24,S,M,christian20@adventure-works.com,130000.0,4.0,High School,Professional,N
25862,MR.,JARED,BELL,1945-09-02,M,M,jared15@adventure-works.com,30000.0,2.0,Partial High School,Skilled Manual,N
25893,MRS.,ALEXIA,ALEXANDER,1951-04-26,S,F,alexia15@adventure-works.com,60000.0,2.0,High School,Professional,Y
25955,MS.,ANNA,ROBINSON,1975-05-16,S,F,anna56@adventure-works.com,60000.0,0.0,Partial College,Skilled Manual,N
26052,MRS.,CAROLYN,SUBRAM,1965-04-24,M,F,carolyn12@adventure-works.com,90000.0,5.0,Partial College,Professional,Y
26113,MRS.,CAITLIN,RIVERA,1953-03-13,S,F,caitlin14@adventure-works.com,70000.0,3.0,Graduate Degree,Management,Y
26131,MR.,LAWRENCE,SUAREZ,1963-10-26,M,M,lawrence18@adventure-works.com,60000.0,3.0,Bachelors,Professional,Y
26181,MR.,LUCAS,ROSS,1978-02-16,M,M,lucas53@adventure-works.com,40000.0,0.0,High School,Skilled Manual,Y
26190,MR.,ARTHUR,SURI,1941-08-15,S,M,arthur2@adventure-works.com,40000.0,2.0,Bachelors,Management,N
26278,MR.,JON,WU,1958-10-08,S,M,jon26@adventure-works.com,40000.0,2.0,Partial College,Clerical,N
26313,MR.,DALTON,SIMMONS,1971-11-02,M,M,dalton61@adventure-works.com,70000.0,3.0,Graduate Degree,Professional,Y
26339,MRS.,CINDY,JAMES,1966-10-09,S,F,cindy26@adventure-works.com,70000.0,4.0,Graduate Degree,Professional,Y
26432,MS.,ISABEL,SIMMONS,1975-11-21,M,F,isabel14@adventure-works.com,80000.0,0.0,Bachelors,Professional,Y
26463,MRS.,ALEXA,ROGERS,1940-10-03,S,F,alexa18@adventure-works.com,60000.0,3.0,Bachelors,Management,N
26483,MRS.,TAYLOR,WARD,1945-03-19,S,F,taylor15@adventure-works.com,30000.0,5.0,Partial High School,Skilled Manual,N
26522,MR.,LOGAN,THOMPSON,1951-09-27,M,M,logan67@adventure-works.com,60000.0,2.0,Partial College,Professional,Y
26642,MRS.,GABRIELLE,EVANS,1958-06-18,M,F,gabrielle45@adventure-works.com,80000.0,1.0,Partial College,Skilled Manual,Y
26674,MRS.,ASHLEY,JACKSON,1953-09-15,M,F,ashley12@adventure-works.com,60000.0,3.0,Partial High School,Skilled Manual,Y
26702,MRS.,CYNTHIA,ARUN,1962-04-04,M,F,cynthia11@adventure-works.com,90000.0,5.0,Partial College,Professional,Y
26709,MRS.,MARY,KING,1955-07-12,S,F,mary32@adventure-works.com,80000.0,2.0,Partial High School,Skilled Manual,N
26718,MR.,RICHARD,FLORES,1936-05-13,M,M,richard67@adventure-works.com,100000.0,2.0,Graduate Degree,Management,Y
26726,MRS.,DANIELLE,RIVERA,1954-04-14,S,F,danielle19@adventure-works.com,60000.0,2.0,Partial High School,Skilled Manual,N
